108.939083,34.21823,雁塔西路=朱雀大街南段
108.946658,34.218248,雁塔西路=长安中路=长安南路
108.956523,34.218274,雁塔西路=翠华路
108.960847,34.218261,雁塔西路=慈恩西路
108.96619,34.219037,雁引公路=芙蓉东路
108.970106,34.217609,芙蓉西路=芙蓉东路
108.98246,34.219459,曲江路=北池头一路
108.978598,34.214774,芙蓉东路=北池头一路
108.9196,34.214823,电子一路=永松路
108.931798,34.214717,电子一路=含光路南段=健康西路
108.939051,34.21457,健康西路=健康东路=朱雀大街南段
108.946626,34.214561,健康东路=长安南路
108.946652,34.215387,长安南路=红专南路
108.956523,34.215435,红专南路=翠华路
108.960992,34.215378,慈恩路=慈恩西路
108.964151,34.2154,慈恩路=雁塔南路
108.970326,34.216713,慈恩路=芙蓉西路
108.881829,34.211682,科技六路=团结南路
108.889677,34.211718,科技六路=唐延路
108.907626,34.211891,科技六路=太白南路=电子二路
108.912733,34.211909,电子二路=电子西街
108.919594,34.211935,电子二路=永松路=电子正街
108.928317,34.211891,电子二路=东仪路
108.93175,34.211882,电子二路=青松路=含光路南段
108.939062,34.21178,青松路=朱雀大街南段
108.946685,34.21174,雁南一路=长安南路
108.956523,34.211682,雁南一路=翠华路
108.961008,34.211696,雁南一路=慈恩西路
108.966485,34.211709,雁南一路=慈恩东路
108.969617,34.211642,雁南一路=芙蓉西路
109.018391,34.230924,长鸣路=东月路
108.856911,34.20481,西户公路=科技八路=丈八六路
108.856922,34.201665,丈八六路=瞪羚路
108.87441,34.205121,丈八北路=丈八东路
108.877189,34.205001,丈八东路=科技八路=科技七路
108.881775,34.207827,科技七路=团结南路
108.889672,34.20773,科技七路=唐延路
108.912733,34.205103,电子四路=电子西街
108.919578,34.20509,电子四路=电子正街
108.928285,34.205201,明德二路=东仪路
108.931718,34.20513,明德二路=含光路南段
108.931739,34.206683,明德一路=含光路南段
108.935376,34.206696,明德一路=明德路
108.935392,34.205188,明德二路=明德路
108.939019,34.205152,明德二路=朱雀大街南段
108.939051,34.20202,明德东路=朱雀大街南段
108.935376,34.202002,明德东路=明德路
108.964596,34.205117,雁塔南路=雁南二路
108.964532,34.204043,雁塔南路=雁南三路
108.966463,34.205125,雁南二路=慈恩东街
108.966442,34.204052,雁南三路=慈恩东街
108.972203,34.208581,芙蓉南路=芙蓉西路
108.978598,34.209203,芙蓉南路=曲江池西路
108.978619,34.205156,曲江池西路=曲江池北路=雁南二路
108.978603,34.204074,曲江池西路=雁南三路
108.974966,34.205121,雁南二路=芙蓉西路
108.975025,34.204047,雁南三路=芙蓉西路
108.987679,34.205156,曲江池北路=曲江池东路
108.987663,34.200143,曲江池东路=寒窑路
108.994621,34.200121,寒窑路=新开门南路
108.987685,34.194308,曲江池东路=曲江池南路
108.975255,34.193164,曲江池南路=雁南五路=芙蓉南路=芙蓉西路
108.969296,34.193155,雁南五路=庙坡西路
108.974987,34.197587,雁南四路=芙蓉西路
108.969575,34.197534,雁南四路=庙坡头路=庙坡西路
108.964124,34.196842,雁南四路=雁展路=雁塔南路
108.946604,34.200143,电视塔隧道=长安南路
108.945751,34.198053,电视塔隧道=丈八东路
108.947371,34.198053,长安南路=雁展路
108.946556,34.191571,电视塔隧道=长安南路=长安西路
108.93903,34.198209,丈八东路=朱雀大街南段
108.935366,34.198413,丈八东路=明德路
108.928397,34.198439,丈八东路=东仪路
108.919589,34.198435,丈八东路=电子正街
108.912755,34.198466,丈八东路=电子西街
108.895535,34.198417,丈八东路=太白南路=西沣一级公路=西万路
108.890331,34.198426,丈八东路=唐延路=唐延南路
108.869298,34.193905,丈八四路=锦业路
108.869362,34.206217,丈八四路=西户公路
108.889639,34.193847,锦业路=唐延南路
108.892595,34.193528,锦业路=西沣一级公路
108.888309,34.191588,锦业一路=唐延南路
108.920667,34.188602,G30连霍高速=欧亚路
108.928494,34.187604,G30连霍高速=东仪路
108.956652,34.187346,南二环=翠华南路
108.945757,34.187555,南三环=长安南路
108.945917,34.183086,长安南路=雁环中路
108.919197,34.183823,雁环中路=欧亚路
108.879742,34.177299,艺术大街（东段）=悦园路
108.883996,34.178826,西沣一级公路=雁环中路
108.869206,34.177859,艺术大街（西段）=博士路=艺术大街（北段）
108.851895,34.171796,西部大道=造字台路
108.851997,34.173704,造字台路=锦业四路
108.860044,34.171645,西部大道=硕士路
108.860012,34.169115,硕士路=创新路
108.851928,34.169111,学士路=创新路
108.846515,34.166612,西太一级公路=信息大道
108.851922,34.166652,信息大道=学生路
108.863048,34.166616,信息大道=创业大道
108.863075,34.17153,西部大道=创业大道
108.869185,34.171521,西部大道=博士路
108.87648,34.171428,西部大道=怡园路（南段）
108.876432,34.173451,怡园路（南段）=艺术大街（东段）
108.878519,34.171388,西部大道=西沣一级公路
108.880203,34.171366,西部大道=文苑北路
108.837326,34.160602,未命名=309乡道
108.847142,34.160043,西太一级公路=309乡道
108.851906,34.159741,学士路=309乡道
108.863145,34.160038,210国道=郭杜西街=郭杜东街
108.880101,34.158875,文苑北路=郭杜东街=西长安街
108.884323,34.15816,西长安街=同辉路
108.903871,34.157566,西长安街=子午大道
108.935087,34.156412,西长安街=皂河路=长兴北路
108.935881,34.155142,皂河路=长兴南路
108.937243,34.162306,长兴北路=韦曲北街
108.939614,34.172577,长兴北路=西部大道
108.945059,34.172608,长安南路=西部大道=航天大道
108.95103,34.172608,航天大道=神舟一路
108.955375,34.172582,航天大道=航天西路
108.96053,34.171756,航天大道=神舟二路
108.964124,34.171707,航天大道=雁塔南路
108.974397,34.171809,航天大道=神舟四路
108.951024,34.169253,神舟一路=凤栖东路
108.955327,34.169275,凤栖东路=航天西路
108.955343,34.16603,航天西路=吉泰路
108.960509,34.166008,神舟二路=吉泰路
108.955343,34.162471,航天西路=飞天路
108.960562,34.161831,神舟二路=飞天路
108.960605,34.159195,神舟二路=航天中路
108.968287,34.159177,神舟三路=航天中路
108.968239,34.154769,神舟三路=东长安街
108.94493,34.16066,韦曲北街=航天中路=北长安街
108.955198,34.159776,航天中路=航天西路
108.945462,34.14546,韦曲南街=南长安街
108.934309,34.145801,韦曲南街=长兴南路
108.880069,34.148643,文苑中路=文苑南路
108.880069,34.141366,文苑南路=西大路
108.884291,34.148647,学府大街=居安路
108.903292,34.148634,学府大街=子午大道
108.821779,34.050993,201国道=107省道
108.94073,34.047375,107省道=108省道
108.888035,34.237231,科技路=沣惠南路
108.995597,34.310458,二环北路东段=广安路=北辰路
108.971543,34.310068,太华南路=太华北路=二环北路东段
108.971543,34.313897,太华北路=凤城一路
108.960514,34.313826,凤城一路=未命名
108.960471,34.310033,二环北路东段=未命名
108.947232,34.31021,未央路=二环北路东段
108.937898,34.310015,二环北路西段=文景路=凤鸣路
108.937919,34.313808,凤鸣一路=凤鸣路
108.947253,34.313861,未央路=凤城一路
108.929744,34.310051,明光路=二环北路西段
108.929701,34.317849,明光路=凤城二路
108.937726,34.317743,文景路=凤城二路
108.94721,34.317778,未央路=凤城二路
108.937683,34.322386,文景路=凤城三路
108.94721,34.322067,凤城三路=未央路
108.9472,34.326444,凤城四路=未央路
108.93778,34.326772,凤城四路=文景路
108.929744,34.327153,凤城四路=明光路
108.937898,34.329793,凤城五路=文景路
108.947232,34.329802,凤城五路=未央路
108.971565,34.318505,太华北路=未命名
108.948718,34.317884,连心路=连心路
108.971527,34.322111,太华北路=凤城三路
108.995876,34.329226,北辰路=欧亚大道
109.017892,34.331033,浐河西路=欧亚大道
109.027119,34.314411,浐河西路=东湖路
109.029737,34.311008,广安路=浐河西路
109.014255,34.310839,广安路=广运大道
109.016433,34.310848,广安路=新兴路
109.016486,34.308305,新兴路=未命名
109.022956,34.308243,十里铺北路=未命名
109.014459,34.314375,东湖路=未命名
108.995447,34.301472,太元路=矿山路=金花北路
109.022999,34.301401,十里铺北路=矿山路
109.023514,34.297164,十里铺北路=米泰路
109.02463,34.288779,十里铺北路=华清东路
109.014351,34.287928,华清东路=万寿北路
108.971565,34.30149,太元路=太华南路
108.971565,34.28631,含元路=太华南路
108.97238,34.277348,环城北路东段=长缨西路=太华南路=环城东路北段
108.947124,34.275765,北大街=北关正街=顺城北路西段=顺城北路东段
108.995576,34.28495,华清西路=华清东路=金花北路
108.995533,34.277361,长缨西路=长缨东路=金花北路
108.977541,34.277485,华清西路=长缨西路
109.002614,34.277481,万年路=长缨东路
109.006407,34.277516,长缨东路=公园北路
109.014341,34.277476,长缨东路=万寿北路
109.016068,34.277538,幸福北路=长缨东路
109.016047,34.269488,幸福北路=幸福中路=长乐中路=长乐东路
109.014351,34.269595,万寿北路=万寿中路=长乐中路
109.009749,34.269426,康乐路=长乐中路
109.006466,34.269462,公园北路=长乐中路
109.002507,34.269612,万年路=长乐中路
108.995619,34.269524,金花北路=长乐西路=长乐中路
108.988194,34.269462,长乐西路=兴庆路
108.972369,34.270029,环城东路北段=东五路=长乐西路
108.966919,34.270029,尚勤路=东五路
108.965203,34.270047,尚俭路=东五路
108.962939,34.270082,解放路=东五路=西五路
108.960562,34.270011,尚德路=西五路
108.954265,34.269989,西五路=北新街
108.947151,34.269892,西五路=莲湖路=北大街
108.947092,34.264527,西华门大街=西新街=北大街
108.94721,34.292715,龙首北路=未央路
108.938971,34.292715,文景路=龙首北路=文景南路
108.931546,34.292715,明光路=龙首北路西段
108.922212,34.292679,星火路=梨园路=龙首西路北段=朱宏路
108.922877,34.299557,朱宏路=方新璐
108.931643,34.299619,明光路=方新璐
108.938928,34.299602,方新璐=文景路
108.938949,34.302207,文景路=凤城南路
108.947264,34.302207,未央路=凤城南路
108.950295,34.302274,凤城南路=未命名
108.950139,34.305008,玄武路=未命名
108.97149,34.305841,太华南路=玄武路
108.984477,34.287733,含元路=八府庄北路
108.984445,34.290946,八府庄北路
108.986269,34.290969,八府庄北路
108.986322,34.293517,八府庄北路=东元西路
108.995495,34.293654,东元西路=米泰路=金花北路
108.93896,34.28389,振华路=华强路
108.938922,34.284542,兴中路=华强路
108.939046,34.259424,南广济街=西大街
108.943487,34.259309,西大街=竹笆市
108.947006,34.259389,南大街=北大街=西大街=东大街
108.957038,34.259451,东大街=菊花园
108.956931,34.256099,菊花园=东厅门
108.960536,34.259469,东大街=尚德路=马厂子
108.963068,34.259398,解放路=和平路=东大街
108.96693,34.259398,建国路=尚勤路=东大街
108.972691,34.259371,东关正街=环城东路北段=环城东路南段=东大街
108.974955,34.25922,东关正街=东关南街
108.978013,34.259167,东关正街=更新街
108.988141,34.259637,兴庆路=互助路=柿园路
108.9882,34.258218,仁厚庄北路=兴庆路
108.901055,34.250734,丰庆路=桃园南路
108.894618,34.252206,丰登南路=丰庆路
108.901033,34.259354,桃园路=风镐东路
108.909906,34.259362,劳动路=劳动南路=风镐东路=西关正街
108.909895,34.262767,团结东路=劳动路
108.909912,34.263304,铁塔寺路=劳动路
108.909858,34.266066,劳动路=劳动西路
108.905507,34.26603,劳动西路=新园路
108.905497,34.266846,桃园东路=新园路
108.901055,34.266837,桃园东路=桃园路
108.901039,34.269063,大庆路=桃园路
108.901044,34.263344,桃园路=团结东路
108.894666,34.263344,团结东路=丰登北路
108.972305,34.2676,永乐路=环城东路北段
108.9751,34.26701,永乐路=北郭门
108.988152,34.267121,兴庆路=永乐路
108.988178,34.264536,兴庆路=长乐坊
108.988216,34.264133,兴庆路=伞塔路
108.978184,34.262639,长乐坊=更新街
108.97503,34.26455,北郭门=五道什字西街
108.97231,34.264328,五道什字西街=环城东路北段=东新街
108.966967,34.264337,东新街=尚勤路
108.965111,34.264324,东新街=尚俭路
108.962971,34.264337,解放路=东新街
108.960552,34.264341,东新街=尚德路
108.955922,34.264315,东新街=西新街=新城广场盘路
108.954179,34.263441,南新街=新城广场盘路
108.952484,34.264368,西新街=新城广场盘路
108.949656,34.264461,西新街=新民街
108.949705,34.268105,新民街=光辉巷
108.9511,34.268118,皇城西路=光辉巷
108.951105,34.26994,皇城西路=西五路
108.954248,34.271585,北新街=后宰门
108.947237,34.271572,北大街=后宰门
108.947226,34.273602,北大街=西七路=糖坊街
108.938987,34.275632,高阳里=顺城北路西段
108.939003,34.273629,高阳里=药王洞
108.932962,34.273629,西北三路=药王洞=习武园
108.933059,34.275526,西北三路=顺城北路西段
108.926364,34.280234,自强西路=明珠巷
108.922357,34.280234,星火路=自强西路
108.922357,34.280743,星火路=丰禾路
108.922352,34.282521,星火路=星火东巷
108.926353,34.282574,星火东巷=明珠巷
108.922191,34.286386,大兴东路=星火路
108.915335,34.286395,大兴东路=大白杨南路
108.891742,34.286359,大兴东路=大兴西路=西二环路
108.875284,34.286403,大兴西路=邓六路
108.871851,34.286439,大兴西路=汉城北路
108.872559,34.294984,邓六路=稠酒路
108.867195,34.294993,邓六路
108.866336,34.3113,邓六路=丰景路
108.841918,34.310928,建章路=丰景路
108.880295,34.269364,大庆路=枣园东路
108.871937,34.269018,大庆路=汉城北路
108.862892,34.268912,大庆路=丰隆路
108.854009,34.268885,大庆路=阿房路
108.85395,34.272849,丰盛路=阿房路
108.853923,34.27327,阿房二路=阿房路
108.859599,34.272995,丰盛路=枣园南路
108.862903,34.272968,丰盛路
108.84372,34.273283,阿房二路=武警路
108.843897,34.282538,阿房四路=武警路
108.853843,34.282565,阿房四路=阿房路
108.853864,34.283522,枣园西路=三桥路=阿房路
108.83997,34.288358,三桥路=建章路
108.833168,34.28955,三桥路=武警路
108.818743,34.297501,三桥路=天台路
108.821994,34.284994,天台八路=天台路
108.80662,34.284932,天台八路
108.823324,34.282202,天台路=天台七路
108.895465,34.313143,丰景路=罗高路
108.910775,34.313312,丰景路=未命名
108.910346,34.322908,未命名=未命名
108.906296,34.322519,未命名=未命名
108.913951,34.323183,未命名=未命名
108.910158,34.326621,未命名=石化大道
108.905813,34.326572,未命名=石化大道
108.894585,34.326151,罗高路=石化大道
108.873621,34.322993,未命名=石化大道
108.8647,34.32192,邓六路=石化大道
108.863788,34.335432,邓六路=丰产路
108.841859,34.330856,建章路=丰产路
108.841799,34.333687,建章路=丰产路
108.837905,34.333456,未命名=丰产路
